,state,county,year,urate,medhous
1049,Oregon,Jackson,2014,8.258333333333333,44835.0
1050,Oregon,Deschutes,2014,7.6083333333333325,52387.0
1051,Oregon,Linn,2014,7.975,44358.0
1052,Oregon,Douglas,2014,8.991666666666665,41504.0
1053,Oregon,Yamhill,2014,6.3,52903.0
1054,Oregon,Benton,2014,4.975,54089.0
1055,Oregon,Josephine,2014,9.216666666666665,37230.0
1056,South Carolina,Greenville,2014,5.191666666666666,49659.0
1057,South Carolina,Richland,2014,5.808333333333333,49782.0
1058,South Carolina,Charleston,2014,5.0,52752.0
1059,South Carolina,Horry,2014,7.2333333333333325,42830.0
1060,South Carolina,Spartanburg,2014,6.166666666666666,44050.0
1061,South Carolina,Lexington,2014,4.9,54098.0
1062,South Carolina,York,2014,6.116666666666666,54196.0
1063,South Carolina,Berkeley,2014,5.841666666666667,52436.0
1064,South Carolina,Anderson,2014,5.8,43124.0
1065,South Carolina,Beaufort,2014,5.5,55427.0
1066,South Carolina,Aiken,2014,6.333333333333333,48537.0
1067,South Carolina,Dorchester,2014,5.683333333333333,56388.0
1068,Washington,King,2014,4.5,75738.0
1069,Washington,Pierce,2014,6.8,60397.0
1070,Washington,Snohomish,2014,5.016666666666667,71890.0
1071,Washington,Spokane,2014,6.758333333333333,50083.0
1072,Washington,Clark,2014,6.816666666666666,61747.0
1073,Washington,Thurston,2014,6.316666666666666,61653.0
1074,Washington,Kitsap,2014,5.95,61898.0
1075,Washington,Yakima,2014,8.525,44342.0
1076,Washington,Whatcom,2014,6.366666666666666,53733.0
1077,Washington,Benton,2014,7.266666666666666,58750.0
1078,Washington,Skagit,2014,7.016666666666667,51395.0
1079,Washington,Cowlitz,2014,7.8583333333333325,44235.0
1080,Colorado,Denver,2015,3.558333333333333,57886.0
1081,Colorado,El Paso,2015,4.425,60050.0
1082,Colorado,Arapahoe,2015,3.6,67062.0
1083,Colorado,Jefferson,2015,3.4,71209.0
1084,Colorado,Adams,2015,4.191666666666666,62991.0
1085,Colorado,Larimer,2015,3.191666666666667,64935.0
1086,Colorado,Douglas,2015,7.333333333333333,109926.0
1087,Colorado,Boulder,2015,3.058333333333333,72392.0
1088,Colorado,Weid,2015,3.7,69434.0
1089,Colorado,Pueblo,2015,5.45,40540.0
1090,Colorado,Mesa,2015,5.333333333333333,51449.0
1091,Colorado,Broomfield,2015,3.175,86548.0
1092,Idaho,Ada,2015,3.3666666666666667,58431.0
1093,Idaho,Canyon,2015,4.6,44585.0
1094,Idaho,Kootenai,2015,4.716666666666667,54008.0
1095,Idaho,Bonneville,2015,3.2,43298.0
1096,Idaho,Bannock,2015,3.725,45799.0
1097,Idaho,Twin Falls,2015,3.433333333333333,49644.0
1098,Idaho,Bingham,2015,3.8083333333333327,44072.0
1099,Idaho,Bonner,2015,5.533333333333333,50939.0
1100,Idaho,Nez Perce,2015,3.433333333333333,46360.0
1101,Idaho,Latah,2015,3.216666666666667,38065.0
1102,Idaho,Madison,2015,2.4916666666666667,53555.0
1103,Idaho,Jefferson,2015,3.2,44509.0
1104,Kansas,Johnson,2015,3.375,83007.0
1105,Kansas,Sedgwick,2015,5.966666666666667,50995.0
1106,Kansas,Shawnee,2015,4.8,51316.0
1107,Kansas,Wyandotte,2015,4.2333333333333325,41746.0
1108,Kansas,Douglas,2015,3.7,52447.0
1109,Kansas,Leavenworth,2015,4.508333333333333,61465.0
1110,Kansas,Riley,2015,3.433333333333333,46690.0
1111,Kansas,Butler,2015,4.3,61473.0
1112,Kansas,Reno,2015,4.308333333333333,47178.0
1113,Kansas,Saline,2015,3.75,47052.0
1114,Kansas,Crawford,2015,5.1,38139.0
1115,Kansas,Finney,2015,3.525,53245.0
1116,Oregon,Multnomah,2015,4.791666666666666,58764.0
1117,Oregon,Washington,2015,4.575,70417.0
1118,Oregon,Clackamas,2015,4.991666666666666,69523.0
1119,Oregon,Lane,2015,5.658333333333333,47254.0
1120,Oregon,Marion,2015,5.866666666666666,51623.0
1121,Oregon,Jackson,2015,6.625,44855.0
1122,Oregon,Deschutes,2015,5.75,56911.0
1123,Oregon,Linn,2015,6.55,47757.0
1124,Oregon,Douglas,2015,7.333333333333333,41696.0
1125,Oregon,Yamhill,2015,5.2,52806.0
1126,Oregon,Benton,2015,4.116666666666666,54773.0
1127,Oregon,Josephine,2015,7.55,40569.0
1128,South Carolina,Greenville,2015,4.891666666666667,52017.0
1129,South Carolina,Richland,2015,5.6,51065.0
1130,South Carolina,Charleston,2015,4.783333333333333,56244.0
1131,South Carolina,Horry,2015,7.083333333333333,47083.0
1132,South Carolina,Spartanburg,2015,5.65,45768.0
1133,South Carolina,Lexington,2015,4.8,55413.0
1134,South Carolina,York,2015,5.425,57302.0
1135,South Carolina,Berkeley,2015,5.45,55876.0
1136,South Carolina,Anderson,2015,5.35,44745.0
1137,South Carolina,Beaufort,2015,5.416666666666666,60071.0
1138,South Carolina,Aiken,2015,5.85,48012.0
1139,South Carolina,Dorchester,2015,5.416666666666666,55595.0
1140,Washington,King,2015,4.125,81816.0
1141,Washington,Pierce,2015,6.216666666666667,60168.0
1142,Washington,Snohomish,2015,4.516666666666667,76053.0
1143,Washington,Spokane,2015,6.316666666666666,48676.0
1144,Washington,Clark,2015,6.2333333333333325,64282.0
1145,Washington,Thurston,2015,5.783333333333333,62299.0
1146,Washington,Kitsap,2015,5.383333333333333,65814.0
1147,Washington,Yakima,2015,7.9,46891.0
1148,Washington,Whatcom,2015,5.766666666666667,55073.0
1149,Washington,Benton,2015,6.491666666666666,62698.0
1150,Washington,Skagit,2015,6.55,56891.0
1151,Washington,Cowlitz,2015,7.4833333333333325,50502.0
1152,Colorado,Denver,2016,2.9916666666666667,61038.0
1153,Colorado,El Paso,2016,3.591666666666667,63610.0
1154,Colorado,Arapahoe,2016,3.0,70866.0
1155,Colorado,Jefferson,2016,2.825,74342.0
1156,Colorado,Adams,2016,3.425,65442.0
1157,Colorado,Larimer,2016,2.691666666666667,66561.0
1158,Colorado,Douglas,2016,6.166666666666666,112399.0
1159,Colorado,Boulder,2016,2.55,74772.0
1160,Colorado,Weid,2016,3.2583333333333333,63609.0
1161,Colorado,Pueblo,2016,4.575,44644.0
1162,Colorado,Mesa,2016,5.1,49825.0
1163,Colorado,Broomfield,2016,2.775,86870.0
1164,Idaho,Ada,2016,3.208333333333333,61571.0
1165,Idaho,Canyon,2016,4.2,48461.0
1166,Idaho,Kootenai,2016,4.491666666666666,59293.0
1167,Idaho,Bonneville,2016,3.1,48453.0
1168,Idaho,Bannock,2016,3.45,49415.0
1169,Idaho,Twin Falls,2016,3.291666666666667,51586.0
1170,Idaho,Bingham,2016,3.4,48097.0
1171,Idaho,Bonner,2016,5.25,50030.0
1172,Idaho,Nez Perce,2016,3.166666666666667,43767.0
1173,Idaho,Latah,2016,3.091666666666667,41199.0
1174,Idaho,Madison,2016,2.341666666666667,61156.0
1175,Idaho,Jefferson,2016,3.0,45003.0
1176,Kansas,Johnson,2016,3.2583333333333333,80872.0
1177,Kansas,Sedgwick,2016,5.525,52612.0
1178,Kansas,Shawnee,2016,4.6,55387.0
1179,Kansas,Wyandotte,2016,3.9916666666666663,43396.0
1180,Kansas,Douglas,2016,3.533333333333333,55446.0
1181,Kansas,Leavenworth,2016,4.291666666666666,67558.0
1182,Kansas,Riley,2016,3.4,49901.0
1183,Kansas,Butler,2016,4.2,60836.0
1184,Kansas,Reno,2016,4.391666666666667,46208.0
1185,Kansas,Saline,2016,3.7083333333333326,48748.0
1186,Kansas,Crawford,2016,4.8,39521.0
1187,Kansas,Finney,2016,3.091666666666667,51812.0
1188,Oregon,Multnomah,2016,4.15,62292.0
1189,Oregon,Washington,2016,4.041666666666666,75577.0
1190,Oregon,Clackamas,2016,4.283333333333333,74460.0
1191,Oregon,Lane,2016,5.008333333333333,47933.0
1192,Oregon,Marion,2016,4.975,55954.0
1193,Oregon,Jackson,2016,5.65,48538.0
1194,Oregon,Deschutes,2016,4.775,61248.0
1195,Oregon,Linn,2016,5.6,50876.0
1196,Oregon,Douglas,2016,6.166666666666666,43202.0
1197,Oregon,Yamhill,2016,4.5,60643.0
1198,Oregon,Benton,2016,3.875,56167.0
1199,Oregon,Josephine,2016,6.3583333333333325,38921.0
1200,South Carolina,Greenville,2016,4.158333333333333,55452.0
1201,South Carolina,Richland,2016,4.708333333333333,51973.0
1202,South Carolina,Charleston,2016,3.975,56564.0
1203,South Carolina,Horry,2016,5.7333333333333325,45608.0
1204,South Carolina,Spartanburg,2016,4.625,47706.0
1205,South Carolina,Lexington,2016,4.0,57623.0
1206,South Carolina,York,2016,4.516666666666667,61044.0
1207,South Carolina,Berkeley,2016,4.475,58690.0
1208,South Carolina,Anderson,2016,4.491666666666666,45821.0
1209,South Carolina,Beaufort,2016,4.658333333333333,65354.0
1210,South Carolina,Aiken,2016,4.875,47394.0
1211,South Carolina,Dorchester,2016,4.475,58167.0
1212,Washington,King,2016,3.8,85907.0
1213,Washington,Pierce,2016,5.95,64312.0
1214,Washington,Snohomish,2016,4.2,78582.0
1215,Washington,Spokane,2016,5.975,52933.0
1216,Washington,Clark,2016,6.0,68937.0
1217,Washington,Thurston,2016,5.566666666666666,65684.0
1218,Washington,Kitsap,2016,5.491666666666666,68706.0
1219,Washington,Yakima,2016,7.5,48232.0
1220,Washington,Whatcom,2016,5.75,56636.0
1221,Washington,Benton,2016,6.216666666666667,63474.0
1222,Washington,Skagit,2016,6.433333333333333,60442.0
1223,Washington,Cowlitz,2016,7.058333333333333,51772.0
1224,Colorado,Denver,2017,2.558333333333333,64974.0
1225,Colorado,El Paso,2017,3.041666666666667,65260.0
1226,Colorado,Arapahoe,2017,2.6,75196.0
1227,Colorado,Jefferson,2017,2.433333333333333,80562.0
1228,Colorado,Adams,2017,2.833333333333333,65977.0
1229,Colorado,Larimer,2017,2.2583333333333333,69443.0
1230,Colorado,Douglas,2017,5.25,112386.0
1231,Colorado,Boulder,2017,2.2416666666666667,80701.0
1232,Colorado,Weid,2017,2.4916666666666667,68679.0
1233,Colorado,Pueblo,2017,3.9916666666666663,44060.0
1234,Colorado,Mesa,2017,3.6833333333333327,52623.0
1235,Colorado,Broomfield,2017,2.425,91968.0
1236,Idaho,Ada,2017,2.783333333333333,61469.0
1237,Idaho,Canyon,2017,3.6,47915.0
1238,Idaho,Kootenai,2017,3.8333333333333326,55744.0
1239,Idaho,Bonneville,2017,2.7,51093.0
1240,Idaho,Bannock,2017,3.0166666666666666,50909.0
1241,Idaho,Twin Falls,2017,2.9916666666666667,52697.0
1242,Idaho,Bingham,2017,2.975,47537.0
1243,Idaho,Bonner,2017,4.458333333333333,54729.0
1244,Idaho,Nez Perce,2017,2.816666666666667,49445.0
1245,Idaho,Latah,2017,2.6166666666666667,40666.0
1246,Idaho,Madison,2017,1.8583333333333332,59869.0
1247,Idaho,Jefferson,2017,2.5,45708.0
1248,Kansas,Johnson,2017,3.0,83516.0
1249,Kansas,Sedgwick,2017,5.191666666666666,54176.0
1250,Kansas,Shawnee,2017,4.2,56810.0
1251,Kansas,Wyandotte,2017,3.6583333333333328,46032.0
1252,Kansas,Douglas,2017,3.191666666666667,56007.0
1253,Kansas,Leavenworth,2017,3.8916666666666666,70740.0
1254,Kansas,Riley,2017,3.041666666666667,50212.0
1255,Kansas,Butler,2017,3.8,65561.0
1256,Kansas,Reno,2017,3.8416666666666663,48588.0
1257,Kansas,Saline,2017,3.183333333333333,50072.0
1258,Kansas,Crawford,2017,4.2,39461.0
1259,Kansas,Finney,2017,2.75,54534.0
1260,Oregon,Multnomah,2017,3.566666666666667,63587.0
1261,Oregon,Washington,2017,3.433333333333333,80845.0
1262,Oregon,Clackamas,2017,3.6833333333333327,79404.0
1263,Oregon,Lane,2017,4.375,50711.0
1264,Oregon,Marion,2017,4.275,56148.0
1265,Oregon,Jackson,2017,4.658333333333333,51364.0
1266,Oregon,Deschutes,2017,4.191666666666666,65506.0
1267,Oregon,Linn,2017,4.666666666666666,51888.0
1268,Oregon,Douglas,2017,5.25,47157.0
1269,Oregon,Yamhill,2017,3.7,62759.0
1270,Oregon,Benton,2017,3.175,60572.0
1271,Oregon,Josephine,2017,5.275,43492.0
1272,South Carolina,Greenville,2017,3.6,56311.0
1273,South Carolina,Richland,2017,4.183333333333333,52187.0
1274,South Carolina,Charleston,2017,3.433333333333333,60144.0
1275,South Carolina,Horry,2017,4.958333333333333,45979.0
1276,South Carolina,Spartanburg,2017,3.95,51035.0
1277,South Carolina,Lexington,2017,3.5,60329.0
1278,South Carolina,York,2017,3.925,62620.0
1279,South Carolina,Berkeley,2017,3.7416666666666663,57399.0
1280,South Carolina,Anderson,2017,3.85,48846.0
1281,South Carolina,Beaufort,2017,3.9916666666666663,60319.0
1282,South Carolina,Aiken,2017,4.041666666666666,51583.0
1283,South Carolina,Dorchester,2017,3.775,63269.0
1284,Washington,King,2017,3.525,89519.0
1285,Washington,Pierce,2017,5.275,69027.0
1286,Washington,Snohomish,2017,3.9333333333333327,82405.0
1287,Washington,Spokane,2017,5.291666666666666,53438.0
1288,Washington,Clark,2017,4.9833333333333325,74243.0
1289,Washington,Thurston,2017,4.891666666666667,71370.0
1290,Washington,Kitsap,2017,4.8,72795.0
1291,Washington,Yakima,2017,6.783333333333333,47573.0
1292,Washington,Whatcom,2017,4.925,61026.0
1293,Washington,Benton,2017,5.433333333333333,64717.0
1294,Washington,Skagit,2017,5.383333333333333,65505.0
1295,Washington,Cowlitz,2017,5.966666666666667,50617.0
1296,Colorado,Denver,2018,2.941666666666667,68069.0
1297,Colorado,El Paso,2018,3.6416666666666666,67923.0
1298,Colorado,Arapahoe,2018,3.0,76665.0
1299,Colorado,Jefferson,2018,2.791666666666667,85550.0
1300,Colorado,Adams,2018,3.208333333333333,70199.0
1301,Colorado,Larimer,2018,2.6166666666666667,71306.0
1302,Colorado,Douglas,2018,5.2,120670.0
1303,Colorado,Boulder,2018,2.6333333333333333,83591.0
1304,Colorado,Weid,2018,2.8,75629.0
1305,Colorado,Pueblo,2018,4.525,48308.0
1306,Colorado,Mesa,2018,3.7666666666666666,51132.0
1307,Colorado,Broomfield,2018,2.7,96924.0
1308,Idaho,Ada,2018,2.458333333333333,66827.0
1309,Idaho,Canyon,2018,3.1,53381.0
1310,Idaho,Kootenai,2018,3.441666666666667,60444.0
1311,Idaho,Bonneville,2018,2.4,51300.0
1312,Idaho,Bannock,2018,2.716666666666667,51594.0
1313,Idaho,Twin Falls,2018,2.675,50941.0
1314,Idaho,Bingham,2018,2.708333333333333,51373.0
1315,Idaho,Bonner,2018,4.041666666666666,54476.0
1316,Idaho,Nez Perce,2018,2.725,49538.0
1317,Idaho,Latah,2018,2.45,41827.0
1318,Idaho,Madison,2018,1.6916666666666669,61927.0
1319,Idaho,Jefferson,2018,2.2,49344.0
1320,Kansas,Johnson,2018,2.833333333333333,87087.0
1321,Kansas,Sedgwick,2018,4.775,56381.0
1322,Kansas,Shawnee,2018,3.7,53612.0
1323,Kansas,Wyandotte,2018,3.425,47084.0
1324,Kansas,Douglas,2018,3.025,57120.0
1325,Kansas,Leavenworth,2018,3.583333333333333,70807.0
1326,Kansas,Riley,2018,2.816666666666667,47057.0
1327,Kansas,Butler,2018,3.4,65953.0
1328,Kansas,Reno,2018,3.533333333333333,49341.0
1329,Kansas,Saline,2018,2.9916666666666667,53961.0
1330,Kansas,Crawford,2018,3.9,43852.0
1331,Kansas,Finney,2018,2.425,56206.0
1332,Oregon,Multnomah,2018,3.558333333333333,70756.0
1333,Oregon,Washington,2018,3.3666666666666667,82819.0
1334,Oregon,Clackamas,2018,3.633333333333333,81061.0
1335,Oregon,Lane,2018,4.341666666666667,53161.0
1336,Oregon,Marion,2018,4.166666666666666,56408.0
1337,Oregon,Jackson,2018,4.633333333333333,55511.0
1338,Oregon,Deschutes,2018,4.083333333333333,67372.0
1339,Oregon,Linn,2018,4.558333333333333,54292.0
1340,Oregon,Douglas,2018,5.2,47020.0
1341,Oregon,Yamhill,2018,3.6,61776.0
1342,Oregon,Benton,2018,3.091666666666667,63600.0
1343,Oregon,Josephine,2018,5.391666666666667,46578.0
1344,South Carolina,Greenville,2018,2.875,61162.0
1345,South Carolina,Richland,2018,3.4,52611.0
1346,South Carolina,Charleston,2018,2.75,62958.0
1347,South Carolina,Horry,2018,4.241666666666666,49082.0
1348,South Carolina,Spartanburg,2018,3.083333333333333,53567.0
1349,South Carolina,Lexington,2018,2.8,60627.0
1350,South Carolina,York,2018,3.208333333333333,64904.0
1351,South Carolina,Berkeley,2018,2.975,62204.0
1352,South Carolina,Anderson,2018,3.191666666666667,51740.0
1353,South Carolina,Beaufort,2018,3.166666666666667,65843.0
1354,South Carolina,Aiken,2018,3.3,52633.0
1355,South Carolina,Dorchester,2018,2.9833333333333334,65468.0
1356,Washington,King,2018,3.25,94822.0
1357,Washington,Pierce,2018,5.1,75022.0
1358,Washington,Snohomish,2018,3.55,87096.0
1359,Washington,Spokane,2018,5.158333333333333,59408.0
1360,Washington,Clark,2018,4.7333333333333325,73971.0
1361,Washington,Thurston,2018,4.7,72400.0
1362,Washington,Kitsap,2018,4.566666666666666,76530.0
1363,Washington,Yakima,2018,6.308333333333333,51377.0
1364,Washington,Whatcom,2018,4.683333333333333,62262.0
1365,Washington,Benton,2018,5.166666666666666,69212.0
1366,Washington,Skagit,2018,5.125,70955.0
1367,Washington,Cowlitz,2018,5.825,58624.0
1368,Colorado,Denver,2019,2.591666666666667,75456.0
1369,Colorado,El Paso,2019,3.15,72675.0
1370,Colorado,Arapahoe,2019,2.6,82364.0
1371,Colorado,Jefferson,2019,2.45,89696.0
1372,Colorado,Adams,2019,2.833333333333333,75341.0
1373,Colorado,Larimer,2019,2.3,75332.0
1374,Colorado,Douglas,2019,4.8,123697.0
1375,Colorado,Boulder,2019,2.275,88341.0
1376,Colorado,Weid,2019,2.5083333333333333,78160.0
1377,Colorado,Pueblo,2019,3.925,51075.0
1378,Colorado,Mesa,2019,3.316666666666667,60249.0
1379,Colorado,Broomfield,2019,2.375,106892.0
1380,Idaho,Ada,2019,2.4,72295.0
1381,Idaho,Canyon,2019,3.0,58670.0
1382,Idaho,Kootenai,2019,3.4,65165.0
1383,Idaho,Bonneville,2019,2.3,53306.0
1384,Idaho,Bannock,2019,2.683333333333333,56141.0
1385,Idaho,Twin Falls,2019,2.65,59959.0
1386,Idaho,Bingham,2019,2.525,56729.0
1387,Idaho,Bonner,2019,3.9583333333333326,67645.0
1388,Idaho,Nez Perce,2019,2.666666666666667,54999.0
1389,Idaho,Latah,2019,2.5166666666666666,46177.0
1390,Idaho,Madison,2019,1.7416666666666667,63078.0
1391,Idaho,Jefferson,2019,2.2,47796.0
1392,Kansas,Johnson,2019,2.7666666666666666,91913.0
1393,Kansas,Sedgwick,2019,4.333333333333333,60014.0
1394,Kansas,Shawnee,2019,3.5,59451.0
1395,Kansas,Wyandotte,2019,3.308333333333333,47292.0
1396,Kansas,Douglas,2019,2.95,62559.0
1397,Kansas,Leavenworth,2019,3.425,75840.0
1398,Kansas,Riley,2019,2.841666666666667,51996.0
1399,Kansas,Butler,2019,3.2,66199.0
1400,Kansas,Reno,2019,3.191666666666667,53371.0
1401,Kansas,Saline,2019,2.966666666666667,56741.0
1402,Kansas,Crawford,2019,3.8,42723.0
1403,Kansas,Finney,2019,2.316666666666667,57412.0
1404,Oregon,Multnomah,2019,3.2333333333333334,72469.0
1405,Oregon,Washington,2019,3.058333333333333,85665.0
1406,Oregon,Clackamas,2019,3.35,80539.0
1407,Oregon,Lane,2019,3.983333333333333,57212.0
1408,Oregon,Marion,2019,3.8666666666666663,64058.0
1409,Oregon,Jackson,2019,4.275,56367.0
1410,Oregon,Deschutes,2019,3.858333333333333,71880.0
1411,Oregon,Linn,2019,4.266666666666667,61084.0
1412,Oregon,Douglas,2019,4.8,48940.0
1413,Oregon,Yamhill,2019,3.4,71815.0
1414,Oregon,Benton,2019,2.975,69148.0
1415,Oregon,Josephine,2019,4.875,47533.0
1416,South Carolina,Greenville,2019,2.3666666666666667,64399.0
1417,South Carolina,Richland,2019,2.691666666666667,52905.0
1418,South Carolina,Charleston,2019,2.216666666666667,70980.0
1419,South Carolina,Horry,2019,3.541666666666667,53648.0
1420,South Carolina,Spartanburg,2019,2.458333333333333,55588.0
1421,South Carolina,Lexington,2019,2.3,62059.0
1422,South Carolina,York,2019,2.65,68468.0
1423,South Carolina,Berkeley,2019,2.458333333333333,68690.0
1424,South Carolina,Anderson,2019,2.6083333333333334,54496.0
1425,South Carolina,Beaufort,2019,2.583333333333333,73890.0
1426,South Carolina,Aiken,2019,2.791666666666667,56824.0
1427,South Carolina,Dorchester,2019,2.408333333333333,68051.0
1428,Washington,King,2019,2.591666666666667,102338.0
1429,Washington,Pierce,2019,5.116666666666666,78779.0
1430,Washington,Snohomish,2019,2.825,89119.0
1431,Washington,Spokane,2019,5.25,59976.0
1432,Washington,Clark,2019,4.683333333333333,80407.0
1433,Washington,Thurston,2019,4.816666666666666,77890.0
1434,Washington,Kitsap,2019,4.55,79268.0
1435,Washington,Yakima,2019,7.041666666666666,55674.0
1436,Washington,Whatcom,2019,4.966666666666667,68656.0
1437,Washington,Benton,2019,5.2333333333333325,72847.0
1438,Washington,Skagit,2019,5.391666666666667,67551.0
1439,Washington,Cowlitz,2019,5.941666666666666,57316.0
1440,Colorado,Denver,2020,8.233333333333333,
1441,Colorado,El Paso,2020,7.3,
1442,Colorado,Arapahoe,2020,7.9,
1443,Colorado,Jefferson,2020,7.1,
1444,Colorado,Adams,2020,8.05,
1445,Colorado,Larimer,2020,6.341666666666667,
1446,Colorado,Douglas,2020,7.716666666666666,
1447,Colorado,Boulder,2020,6.2,
1448,Colorado,Weid,2020,6.9833333333333325,
1449,Colorado,Pueblo,2020,8.166666666666666,
1450,Colorado,Mesa,2020,7.5,
1451,Colorado,Broomfield,2020,6.666666666666666,
1452,Idaho,Ada,2020,5.416666666666666,
1453,Idaho,Canyon,2020,5.9,
1454,Idaho,Kootenai,2020,6.9,
1455,Idaho,Bonneville,2020,4.0,
1456,Idaho,Bannock,2020,4.883333333333333,
1457,Idaho,Twin Falls,2020,5.258333333333333,
1458,Idaho,Bingham,2020,3.858333333333333,
1459,Idaho,Bonner,2020,7.558333333333333,
1460,Idaho,Nez Perce,2020,4.891666666666667,
1461,Idaho,Latah,2020,4.8,
1462,Idaho,Madison,2020,2.7333333333333334,
1463,Idaho,Jefferson,2020,3.4,
1464,Kansas,Johnson,2020,5.166666666666666,
1465,Kansas,Sedgwick,2020,7.75,
1466,Kansas,Shawnee,2020,8.7,
1467,Kansas,Wyandotte,2020,5.941666666666666,
1468,Kansas,Douglas,2020,6.091666666666667,
1469,Kansas,Leavenworth,2020,5.825,
1470,Kansas,Riley,2020,4.991666666666666,
1471,Kansas,Butler,2020,6.5,
1472,Kansas,Reno,2020,5.5,
1473,Kansas,Saline,2020,5.4833333333333325,
1474,Kansas,Crawford,2020,5.5,
1475,Kansas,Finney,2020,3.466666666666667,
1476,Oregon,Multnomah,2020,8.6,
1477,Oregon,Washington,2020,6.516666666666667,
1478,Oregon,Clackamas,2020,7.266666666666666,
1479,Oregon,Lane,2020,7.9416666666666655,
1480,Oregon,Marion,2020,6.925,
1481,Oregon,Jackson,2020,7.808333333333333,
1482,Oregon,Deschutes,2020,7.966666666666666,
1483,Oregon,Linn,2020,7.775,
1484,Oregon,Douglas,2020,7.716666666666666,
1485,Oregon,Yamhill,2020,6.8,
1486,Oregon,Benton,2020,5.683333333333333,
1487,Oregon,Josephine,2020,7.916666666666665,
1488,South Carolina,Greenville,2020,5.716666666666667,
1489,South Carolina,Richland,2020,5.833333333333333,
1490,South Carolina,Charleston,2020,6.316666666666666,
1491,South Carolina,Horry,2020,8.583333333333332,
1492,South Carolina,Spartanburg,2020,6.541666666666666,
1493,South Carolina,Lexington,2020,4.4,
1494,South Carolina,York,2020,6.075,
1495,South Carolina,Berkeley,2020,5.616666666666666,
1496,South Carolina,Anderson,2020,5.933333333333333,
1497,South Carolina,Beaufort,2020,5.416666666666666,
1498,South Carolina,Aiken,2020,5.008333333333333,
1499,South Carolina,Dorchester,2020,5.833333333333333,
1500,Washington,King,2020,7.55,
1501,Washington,Pierce,2020,9.6,
1502,Washington,Snohomish,2020,8.458333333333332,
1503,Washington,Spokane,2020,8.716666666666665,
1504,Washington,Clark,2020,8.55,
1505,Washington,Thurston,2020,8.266666666666666,
1506,Washington,Kitsap,2020,7.7,
1507,Washington,Yakima,2020,9.641666666666666,
1508,Washington,Whatcom,2020,9.341666666666665,
1509,Washington,Benton,2020,8.175,
1510,Washington,Skagit,2020,9.766666666666666,
1511,Washington,Cowlitz,2020,9.308333333333332,
